Station_code,Station_name,Latitude,Longitude,SUBZONE_NO,SUBZONE_N,SUBZONE_C,PLN_AREA_N,PLN_AREA_C,REGION_N,REGION_C
44439,Blk 9,1.37983733,103.754295,1,TECK WHYE,CKSZ01,CHOA CHU KANG,CK,WEST REGION,WR
44441,Blk 239,1.37924286,103.7475432,3,CHOA CHU KANG CENTRAL,CKSZ03,CHOA CHU KANG,CK,WEST REGION,WR
44449,Opp Blks 237/239,1.378892322,103.747627,2,KEAT HONG,CKSZ02,CHOA CHU KANG,CK,WEST REGION,WR
44451,Blk 224,1.380773753,103.7442435,3,CHOA CHU KANG CENTRAL,CKSZ03,CHOA CHU KANG,CK,WEST REGION,WR
44459,Blk 277,1.380287314,103.7445456,2,KEAT HONG,CKSZ02,CHOA CHU KANG,CK,WEST REGION,WR
44461,Blk 352,1.382570556,103.7430047,3,CHOA CHU KANG CENTRAL,CKSZ03,CHOA CHU KANG,CK,WEST REGION,WR
44469,Blk 414,1.382438889,103.7427522,4,PENG SIANG,CKSZ04,CHOA CHU KANG,CK,WEST REGION,WR
44471,Blk 234,1.380470371,103.7480232,3,CHOA CHU KANG CENTRAL,CKSZ03,CHOA CHU KANG,CK,WEST REGION,WR
44479,Blk 206,1.380479304,103.7482817,3,CHOA CHU KANG CENTRAL,CKSZ03,CHOA CHU KANG,CK,WEST REGION,WR
44481,Blk 223,1.381842957,103.7449585,3,CHOA CHU KANG CENTRAL,CKSZ03,CHOA CHU KANG,CK,WEST REGION,WR
44489,Blk 220,1.3818253,103.7453077,3,CHOA CHU KANG CENTRAL,CKSZ03,CHOA CHU KANG,CK,WEST REGION,WR
44491,Bet Blks 416/417,1.383533687,103.741846,4,PENG SIANG,CKSZ04,CHOA CHU KANG,CK,WEST REGION,WR
44499,Blk 429A CP,1.383201605,103.7408936,4,PENG SIANG,CKSZ04,CHOA CHU KANG,CK,WEST REGION,WR
44501,Blk 426,1.380871287,103.7387979,4,PENG SIANG,CKSZ04,CHOA CHU KANG,CK,WEST REGION,WR
44509,Blk 442,1.380813404,103.7384518,4,PENG SIANG,CKSZ04,CHOA CHU KANG,CK,WEST REGION,WR
44511,Blk 289,1.379485071,103.7405688,2,KEAT HONG,CKSZ02,CHOA CHU KANG,CK,WEST REGION,WR
44519,Blk 402,1.379147587,103.7397066,4,PENG SIANG,CKSZ04,CHOA CHU KANG,CK,WEST REGION,WR
44521,Blk 280,1.380851855,103.7426089,2,KEAT HONG,CKSZ02,CHOA CHU KANG,CK,WEST REGION,WR
44529,Blk 410,1.380570382,103.7417696,4,PENG SIANG,CKSZ04,CHOA CHU KANG,CK,WEST REGION,WR
44531,Opp Choa Chu Kang Stn,1.384254053,103.7445362,3,CHOA CHU KANG CENTRAL,CKSZ03,CHOA CHU KANG,CK,WEST REGION,WR
44539,Lot 1 Shoppers' Mall,1.384630783,103.7450239,3,CHOA CHU KANG CENTRAL,CKSZ03,CHOA CHU KANG,CK,WEST REGION,WR
44541,Northvale Condo,1.387644444,103.7459353,3,CHOA CHU KANG CENTRAL,CKSZ03,CHOA CHU KANG,CK,WEST REGION,WR
44549,Opp Northvale Condo,1.387487206,103.7461891,3,CHOA CHU KANG CENTRAL,CKSZ03,CHOA CHU KANG,CK,WEST REGION,WR
44551,Opp Blk 486,1.376024609,103.7384301,4,PENG SIANG,CKSZ04,CHOA CHU KANG,CK,WEST REGION,WR
44559,Blk 483,1.376209557,103.7378907,4,PENG SIANG,CKSZ04,CHOA CHU KANG,CK,WEST REGION,WR
44561,Opp Blk 295,1.377987023,103.7412005,2,KEAT HONG,CKSZ02,CHOA CHU KANG,CK,WEST REGION,WR
44569,Blk 295,1.378119968,103.7412214,2,KEAT HONG,CKSZ02,CHOA CHU KANG,CK,WEST REGION,WR
44571,Blk 297D,1.378363521,103.7431667,2,KEAT HONG,CKSZ02,CHOA CHU KANG,CK,WEST REGION,WR
44579,Aft Blk 272,1.378506113,103.7434526,2,KEAT HONG,CKSZ02,CHOA CHU KANG,CK,WEST REGION,WR
44581,Blk 489A,1.375322778,103.7403135,4,PENG SIANG,CKSZ04,CHOA CHU KANG,CK,WEST REGION,WR
44589,Opp Blk 489A,1.37512567,103.7401815,4,PENG SIANG,CKSZ04,CHOA CHU KANG,CK,WEST REGION,WR
44591,Blk 490B,1.375431949,103.7419701,4,PENG SIANG,CKSZ04,CHOA CHU KANG,CK,WEST REGION,WR
44599,Bet Blks 801B/801C,1.375513238,103.7421878,2,KEAT HONG,CKSZ02,CHOA CHU KANG,CK,WEST REGION,WR
44601,Blk 413,1.382133371,103.7684504,3,FAJAR,BPSZ03,BUKIT PANJANG,BP,WEST REGION,WR
44609,Blk 408,1.382014552,103.7681709,3,FAJAR,BPSZ03,BUKIT PANJANG,BP,WEST REGION,WR
44611,Blk 516,1.387124827,103.7675781,2,SAUJANA,BPSZ02,BUKIT PANJANG,BP,WEST REGION,WR
44619,Blk 506,1.386950724,103.7676357,2,SAUJANA,BPSZ02,BUKIT PANJANG,BP,WEST REGION,WR
44621,Opp Concord Pr Sch,1.379229345,103.7371005,4,PENG SIANG,CKSZ04,CHOA CHU KANG,CK,WEST REGION,WR
44629,Blk 457,1.378511689,103.7364491,4,PENG SIANG,CKSZ04,CHOA CHU KANG,CK,WEST REGION,WR
44631,Opp Bt Panjang Plaza,1.3796172,103.7639096,5,JELEBU,BPSZ05,BUKIT PANJANG,BP,WEST REGION,WR
44639,Bt Panjang Plaza,1.380069722,103.7639603,5,JELEBU,BPSZ05,BUKIT PANJANG,BP,WEST REGION,WR
44641,Blk 602,1.381780632,103.762859,1,SENJA,BPSZ01,BUKIT PANJANG,BP,WEST REGION,WR
44649,Blk 541A CP,1.382070413,103.762963,2,SAUJANA,BPSZ02,BUKIT PANJANG,BP,WEST REGION,WR
44651,Blk 617,1.38533395,103.7628965,1,SENJA,BPSZ01,BUKIT PANJANG,BP,WEST REGION,WR
44659,Blk 537A CP,1.384967631,103.762921,2,SAUJANA,BPSZ02,BUKIT PANJANG,BP,WEST REGION,WR
44661,Blk 532,1.384475172,103.7649959,2,SAUJANA,BPSZ02,BUKIT PANJANG,BP,WEST REGION,WR
44669,Opp Blk 532,1.384285766,103.7648975,2,SAUJANA,BPSZ02,BUKIT PANJANG,BP,WEST REGION,WR
44671,Bet Blks 502/503,1.383779602,103.766031,2,SAUJANA,BPSZ02,BUKIT PANJANG,BP,WEST REGION,WR
44679,Opp Blk 502,1.383533778,103.7659952,2,SAUJANA,BPSZ02,BUKIT PANJANG,BP,WEST REGION,WR
44689,Sunshine Pl,1.378110004,103.7384989,4,PENG SIANG,CKSZ04,CHOA CHU KANG,CK,WEST REGION,WR
44691,BLK 485,1.388262581,103.7714646,3,FAJAR,BPSZ03,BUKIT PANJANG,BP,WEST REGION,WR
44699,BLK 457,1.388053005,103.7715434,3,FAJAR,BPSZ03,BUKIT PANJANG,BP,WEST REGION,WR
44701,Blk 548B,1.389271446,103.7687969,2,SAUJANA,BPSZ02,BUKIT PANJANG,BP,WEST REGION,WR
44709,Blk 547C,1.388541894,103.7684297,2,SAUJANA,BPSZ02,BUKIT PANJANG,BP,WEST REGION,WR
44721,Opp Jelapang Stn,1.386791083,103.764919,2,SAUJANA,BPSZ02,BUKIT PANJANG,BP,WEST REGION,WR
44731,Opp Blk 180,1.37887883,103.7643273,5,JELEBU,BPSZ05,BUKIT PANJANG,BP,WEST REGION,WR
44739,Blk 180,1.3787655,103.7645985,5,JELEBU,BPSZ05,BUKIT PANJANG,BP,WEST REGION,WR
44771,Fajar Stn,1.384585562,103.7707957,3,FAJAR,BPSZ03,BUKIT PANJANG,BP,WEST REGION,WR
44779,Opp Fajar Stn,1.38422184,103.7702068,3,FAJAR,BPSZ03,BUKIT PANJANG,BP,WEST REGION,WR
44791,West View Pr Sch,1.383724393,103.7606888,1,SENJA,BPSZ01,BUKIT PANJANG,BP,WEST REGION,WR
44799,Blk 610,1.38338693,103.7609562,1,SENJA,BPSZ01,BUKIT PANJANG,BP,WEST REGION,WR
44801,Opp Blk 628,1.385035109,103.7590834,1,SENJA,BPSZ01,BUKIT PANJANG,BP,WEST REGION,WR
44809,Blk 628,1.385000837,103.7597843,1,SENJA,BPSZ01,BUKIT PANJANG,BP,WEST REGION,WR
44811,West Spring Sec Sch,1.387154726,103.7602083,1,SENJA,BPSZ01,BUKIT PANJANG,BP,WEST REGION,WR
44819,Opp West Spring Sec Sch,1.387075394,103.7600479,1,SENJA,BPSZ01,BUKIT PANJANG,BP,WEST REGION,WR
44821,Blk 651,1.386376111,103.7633844,2,SAUJANA,BPSZ02,BUKIT PANJANG,BP,WEST REGION,WR
44829,Opp Blk 650,1.386714167,103.7630575,1,SENJA,BPSZ01,BUKIT PANJANG,BP,WEST REGION,WR
44859,Maysprings Condo,1.377637538,103.7632181,5,JELEBU,BPSZ05,BUKIT PANJANG,BP,WEST REGION,WR
44861,BLK 636A,1.38669201,103.7587731,1,SENJA,BPSZ01,BUKIT PANJANG,BP,WEST REGION,WR
44869,BEF BLK 629A MSCP,1.38658739,103.7588623,1,SENJA,BPSZ01,BUKIT PANJANG,BP,WEST REGION,WR
44871,Blk 810 CP,1.374154759,103.7467971,2,KEAT HONG,CKSZ02,CHOA CHU KANG,CK,WEST REGION,WR
44879,Opp Blk 810 CP,1.374316562,103.7470113,2,KEAT HONG,CKSZ02,CHOA CHU KANG,CK,WEST REGION,WR
44881,BLK 816B,1.375733208,103.74842,2,KEAT HONG,CKSZ02,CHOA CHU KANG,CK,WEST REGION,WR
44889,Opp Blk 816A,1.375599974,103.7483985,2,KEAT HONG,CKSZ02,CHOA CHU KANG,CK,WEST REGION,WR
44891,APSN,1.374090095,103.7493016,2,KEAT HONG,CKSZ02,CHOA CHU KANG,CK,WEST REGION,WR
44899,Opp APSN,1.374322871,103.7494999,2,KEAT HONG,CKSZ02,CHOA CHU KANG,CK,WEST REGION,WR
44909,Blk 184,1.379989459,103.7622584,5,JELEBU,BPSZ05,BUKIT PANJANG,BP,WEST REGION,WR
44999,Bef Yew Tee Flyover,1.391239722,103.7545111,3,GALI BATU,SKSZ03,SUNGEI KADUT,SK,NORTH REGION,NR
45009,BT PANJANG INT,1.378126119,103.7632866,5,JELEBU,BPSZ05,BUKIT PANJANG,BP,WEST REGION,WR
45011,Aft Yew Tee Flyover,1.390215435,103.7545578,3,GALI BATU,SKSZ03,SUNGEI KADUT,SK,NORTH REGION,NR
45019,Aft Yew Tee Flyover,1.388299237,103.7555394,1,SENJA,BPSZ01,BUKIT PANJANG,BP,WEST REGION,WR
45021,Heavy Veh Pk,1.393856944,103.7538358,3,GALI BATU,SKSZ03,SUNGEI KADUT,SK,NORTH REGION,NR
45029,Opp Heavy Veh Pk,1.393039595,103.7541486,3,GALI BATU,SKSZ03,SUNGEI KADUT,SK,NORTH REGION,NR
45031,Yew Tee Ind Est,1.396233617,103.7542187,3,GALI BATU,SKSZ03,SUNGEI KADUT,SK,NORTH REGION,NR
45039,Opp Yew Tee Ind Est,1.395858174,103.7542782,3,GALI BATU,SKSZ03,SUNGEI KADUT,SK,NORTH REGION,NR
45041,Thong Huat Bros Pte Ltd,1.40062703,103.7555616,3,GALI BATU,SKSZ03,SUNGEI KADUT,SK,NORTH REGION,NR
45049,Opp Yew Tee Ind Est Blk 1,1.397736389,103.7549928,3,GALI BATU,SKSZ03,SUNGEI KADUT,SK,NORTH REGION,NR
45051,Da Di Glass,1.403385556,103.7560103,3,GALI BATU,SKSZ03,SUNGEI KADUT,SK,NORTH REGION,NR
45059,Opp Da Di Glass,1.403409526,103.756209,3,GALI BATU,SKSZ03,SUNGEI KADUT,SK,NORTH REGION,NR
45061,Opp Mandai Est,1.407181111,103.756063,3,GALI BATU,SKSZ03,SUNGEI KADUT,SK,NORTH REGION,NR
45069,Aft Mandai Est,1.406939078,103.7562677,3,GALI BATU,SKSZ03,SUNGEI KADUT,SK,NORTH REGION,NR
45071,Bef Mandai Rd,1.409554336,103.7556831,3,GALI BATU,SKSZ03,SUNGEI KADUT,SK,NORTH REGION,NR
45079,Aft Mandai Rd,1.409593461,103.755882,3,GALI BATU,SKSZ03,SUNGEI KADUT,SK,NORTH REGION,NR
45091,Opp Jln Bumbong,1.414218668,103.7552314,2,TURF CLUB,SKSZ02,SUNGEI KADUT,SK,NORTH REGION,NR
45099,Aft Jln Bumbong,1.413417313,103.7559131,2,TURF CLUB,SKSZ02,SUNGEI KADUT,SK,NORTH REGION,NR
45101,Aft LP 234,1.418632357,103.7545715,2,TURF CLUB,SKSZ02,SUNGEI KADUT,SK,NORTH REGION,NR
45109,Bef Jln Bumbong,1.417857974,103.7547803,2,TURF CLUB,SKSZ02,SUNGEI KADUT,SK,NORTH REGION,NR
45111,Opp Kranji War Memorial,1.421700991,103.7556625,2,TURF CLUB,SKSZ02,SUNGEI KADUT,SK,NORTH REGION,NR
45119,Kranji War Memorial,1.421813457,103.7559773,2,TURF CLUB,SKSZ02,SUNGEI KADUT,SK,NORTH REGION,NR
45121,Opp S'pore Turf Club,1.424026389,103.7586322,1,KRANJI,SKSZ01,SUNGEI KADUT,SK,NORTH REGION,NR
45129,S'pore Turf Club,1.423829251,103.7586346,2,TURF CLUB,SKSZ02,SUNGEI KADUT,SK,NORTH REGION,NR
45131,Opp Kranji Stn,1.42513584,103.7610377,1,KRANJI,SKSZ01,SUNGEI KADUT,SK,NORTH REGION,NR
45139,Kranji Stn,1.425259613,103.761781,2,TURF CLUB,SKSZ02,SUNGEI KADUT,SK,NORTH REGION,NR
45141,Aft W'Lands Rd,1.424840862,103.7568407,1,KRANJI,SKSZ01,SUNGEI KADUT,SK,NORTH REGION,NR
45149,Bef W'Lands Rd,1.425148532,103.7569467,1,KRANJI,SKSZ01,SUNGEI KADUT,SK,NORTH REGION,NR
45151,Opp Multistates Trading,1.400868737,103.7542856,3,GALI BATU,SKSZ03,SUNGEI KADUT,SK,NORTH REGION,NR
45159,Multistates Trading,1.400814444,103.7541011,3,GALI BATU,SKSZ03,SUNGEI KADUT,SK,NORTH REGION,NR
45161,Eurokars Ctr,1.402737224,103.7546735,3,GALI BATU,SKSZ03,SUNGEI KADUT,SK,NORTH REGION,NR
45169,Opp Eurokars Ctr,1.403163332,103.7545959,3,GALI BATU,SKSZ03,SUNGEI KADUT,SK,NORTH REGION,NR
45171,Sri Arasakesari Sivan Tp,1.406008087,103.7553563,3,GALI BATU,SKSZ03,SUNGEI KADUT,SK,NORTH REGION,NR
45179,Sri Arasakesari Sivan Tp,1.40606367,103.7552021,3,GALI BATU,SKSZ03,SUNGEI KADUT,SK,NORTH REGION,NR
45181,Opp Mandai CD Trg Village,1.411633718,103.7612699,2,TURF CLUB,SKSZ02,SUNGEI KADUT,SK,NORTH REGION,NR
45189,Mandai CD Trg Village,1.411341499,103.7609944,3,GALI BATU,SKSZ03,SUNGEI KADUT,SK,NORTH REGION,NR
45191,Opp Mandai Police Trg Camp,1.410649035,103.7634846,2,TURF CLUB,SKSZ02,SUNGEI KADUT,SK,NORTH REGION,NR
45199,Mandai Police Trg Camp,1.410354795,103.7632241,3,GALI BATU,SKSZ03,SUNGEI KADUT,SK,NORTH REGION,NR
45201,Opp Police Tactical Trg Camp,1.410472533,103.765824,2,TURF CLUB,SKSZ02,SUNGEI KADUT,SK,NORTH REGION,NR
45209,Police Tactical Trg Camp,1.409998811,103.7665338,3,GALI BATU,SKSZ03,SUNGEI KADUT,SK,NORTH REGION,NR
45211,Bef BKE,1.410319812,103.7697882,2,TURF CLUB,SKSZ02,SUNGEI KADUT,SK,NORTH REGION,NR
45221,Aft W'Lands Rd,1.411854722,103.7578606,2,TURF CLUB,SKSZ02,SUNGEI KADUT,SK,NORTH REGION,NR
45229,Bef W'Lands Rd,1.411576944,103.7579469,3,GALI BATU,SKSZ03,SUNGEI KADUT,SK,NORTH REGION,NR
45231,Blk 432,1.384630546,103.7422893,4,PENG SIANG,CKSZ04,CHOA CHU KANG,CK,WEST REGION,WR
45239,Bet Blks 306/307,1.385113528,103.7424256,3,CHOA CHU KANG CENTRAL,CKSZ03,CHOA CHU KANG,CK,WEST REGION,WR
45241,Opp Blk 511A,1.388492363,103.7404963,1,WESTERN WATER CATCHMENT,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
45249,Blk 511A,1.388567061,103.7408622,5,CHOA CHU KANG NORTH,CKSZ05,CHOA CHU KANG,CK,WEST REGION,WR
45251,Opp Kranji Sec Sch,1.391327714,103.7400655,1,WESTERN WATER CATCHMENT,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
45259,Blk 523,1.39170173,103.7405422,5,CHOA CHU KANG NORTH,CKSZ05,CHOA CHU KANG,CK,WEST REGION,WR
45261,Blk 551,1.394315091,103.743557,5,CHOA CHU KANG NORTH,CKSZ05,CHOA CHU KANG,CK,WEST REGION,WR
45269,Blk 544,1.394361681,103.743731,5,CHOA CHU KANG NORTH,CKSZ05,CHOA CHU KANG,CK,WEST REGION,WR
45271,Blk 560,1.395695955,103.7452644,5,CHOA CHU KANG NORTH,CKSZ05,CHOA CHU KANG,CK,WEST REGION,WR
45279,Blk 563,1.3956586,103.7454087,5,CHOA CHU KANG NORTH,CKSZ05,CHOA CHU KANG,CK,WEST REGION,WR
45291,Opp Blk 704,1.39086231,103.7449782,5,CHOA CHU KANG NORTH,CKSZ05,CHOA CHU KANG,CK,WEST REGION,WR
45299,Blk 702,1.391447228,103.7451547,5,CHOA CHU KANG NORTH,CKSZ05,CHOA CHU KANG,CK,WEST REGION,WR
45301,Blk 708,1.391845655,103.7466351,5,CHOA CHU KANG NORTH,CKSZ05,CHOA CHU KANG,CK,WEST REGION,WR
45309,Blk 754,1.39199805,103.7466502,5,CHOA CHU KANG NORTH,CKSZ05,CHOA CHU KANG,CK,WEST REGION,WR
45311,Blk 547,1.393128961,103.7420891,5,CHOA CHU KANG NORTH,CKSZ05,CHOA CHU KANG,CK,WEST REGION,WR
45319,Blk 530,1.392927543,103.7421077,5,CHOA CHU KANG NORTH,CKSZ05,CHOA CHU KANG,CK,WEST REGION,WR
45321,Yew Tee Stn,1.397402697,103.7475549,6,YEW TEE,CKSZ06,CHOA CHU KANG,CK,WEST REGION,WR
45329,Opp Yew Tee Stn,1.39743804,103.7478651,6,YEW TEE,CKSZ06,CHOA CHU KANG,CK,WEST REGION,WR
45331,Blk 621,1.398848987,103.7470399,6,YEW TEE,CKSZ06,CHOA CHU KANG,CK,WEST REGION,WR
45339,Blk 625,1.398981914,103.7460356,6,YEW TEE,CKSZ06,CHOA CHU KANG,CK,WEST REGION,WR
45341,Blk 604A,1.397351292,103.7454191,6,YEW TEE,CKSZ06,CHOA CHU KANG,CK,WEST REGION,WR
45349,Opp Blk 604A,1.397312142,103.7455481,6,YEW TEE,CKSZ06,CHOA CHU KANG,CK,WEST REGION,WR
45351,Blk 634,1.396353492,103.749479,6,YEW TEE,CKSZ06,CHOA CHU KANG,CK,WEST REGION,WR
45359,Blk 790,1.39618571,103.7494461,5,CHOA CHU KANG NORTH,CKSZ05,CHOA CHU KANG,CK,WEST REGION,WR
45361,Opp Blk 765,1.392399307,103.7500201,5,CHOA CHU KANG NORTH,CKSZ05,CHOA CHU KANG,CK,WEST REGION,WR
45369,Blk 765,1.392586061,103.750026,5,CHOA CHU KANG NORTH,CKSZ05,CHOA CHU KANG,CK,WEST REGION,WR
45371,Opp Yew Mei Green Condo,1.395335871,103.7519373,5,CHOA CHU KANG NORTH,CKSZ05,CHOA CHU KANG,CK,WEST REGION,WR
45379,Yew Mei Green Condo,1.394694397,103.7518731,5,CHOA CHU KANG NORTH,CKSZ05,CHOA CHU KANG,CK,WEST REGION,WR
45381,Blk 675A (LP 25),1.400859167,103.7471275,6,YEW TEE,CKSZ06,CHOA CHU KANG,CK,WEST REGION,WR
45389,Blk 619,1.400638044,103.7473818,6,YEW TEE,CKSZ06,CHOA CHU KANG,CK,WEST REGION,WR
45391,Blk 657,1.400142929,103.7497054,6,YEW TEE,CKSZ06,CHOA CHU KANG,CK,WEST REGION,WR
45399,Regent Gr Condo,1.399840833,103.7499128,6,YEW TEE,CKSZ06,CHOA CHU KANG,CK,WEST REGION,WR
45401,Blk 681,1.402799726,103.7459427,6,YEW TEE,CKSZ06,CHOA CHU KANG,CK,WEST REGION,WR
45409,Blk 675,1.401897778,103.7457961,6,YEW TEE,CKSZ06,CHOA CHU KANG,CK,WEST REGION,WR
45411,Opp Blk 670,1.403514518,103.7476735,6,YEW TEE,CKSZ06,CHOA CHU KANG,CK,WEST REGION,WR
45419,Blk 669,1.403117778,103.7484242,6,YEW TEE,CKSZ06,CHOA CHU KANG,CK,WEST REGION,WR
45421,Opp Blk 666,1.402748849,103.7505093,6,YEW TEE,CKSZ06,CHOA CHU KANG,CK,WEST REGION,WR
45429,Blk 666,1.402526944,103.7496808,6,YEW TEE,CKSZ06,CHOA CHU KANG,CK,WEST REGION,WR
45431,Blk 661,1.400577222,103.7509192,6,YEW TEE,CKSZ06,CHOA CHU KANG,CK,WEST REGION,WR
45439,Opp Blk 661,1.401271944,103.7511553,6,YEW TEE,CKSZ06,CHOA CHU KANG,CK,WEST REGION,WR
45441,Opp Eng Hua Furniture Mfg Pte Ltd,1.431893965,103.7474528,5,RESERVOIR VIEW,SKSZ05,SUNGEI KADUT,SK,NORTH REGION,NR
45449,Eng Hua Furniture Mfg Pte Ltd,1.431882989,103.7476084,5,RESERVOIR VIEW,SKSZ05,SUNGEI KADUT,SK,NORTH REGION,NR
45451,Blk 293,1.377923889,103.7397081,2,KEAT HONG,CKSZ02,CHOA CHU KANG,CK,WEST REGION,WR
45461,Blk 540,1.392677238,103.743306,5,CHOA CHU KANG NORTH,CKSZ05,CHOA CHU KANG,CK,WEST REGION,WR
45469,Blk 537,1.392314238,103.744494,5,CHOA CHU KANG NORTH,CKSZ05,CHOA CHU KANG,CK,WEST REGION,WR
45479,Kranji Pr Sch,1.394295086,103.7465204,5,CHOA CHU KANG NORTH,CKSZ05,CHOA CHU KANG,CK,WEST REGION,WR
45489,BEF CHOA CHU KANG LK,1.39379176,103.7519994,5,CHOA CHU KANG NORTH,CKSZ05,CHOA CHU KANG,CK,WEST REGION,WR
45491,BEF CHOA CHU KANG NTH 5,1.394144324,103.7529627,3,GALI BATU,SKSZ03,SUNGEI KADUT,SK,NORTH REGION,NR
45581,BLK 325,1.430976111,103.7800619,5,WOODGROVE,WDSZ05,WOODLANDS,WD,NORTH REGION,NR
45589,Opp Blk 325,1.430796944,103.780325,5,WOODGROVE,WDSZ05,WOODLANDS,WD,NORTH REGION,NR
45591,Fuchun CC,1.429215,103.7748931,5,WOODGROVE,WDSZ05,WOODLANDS,WD,NORTH REGION,NR
45599,Opp Fuchun CC,1.429146111,103.7745339,5,WOODGROVE,WDSZ05,WOODLANDS,WD,NORTH REGION,NR
46008,W'Lands Temp Int,1.437730626,103.7867294,1,WOODLANDS REGIONAL CENTRE,WDSZ01,WOODLANDS,WD,NORTH REGION,NR
46009,W'Lands Temp Int,1.437627901,103.7865,1,WOODLANDS REGIONAL CENTRE,WDSZ01,WOODLANDS,WD,NORTH REGION,NR
46011,Bef W'Lands Ctr Rd,1.438519856,103.7742921,6,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
46019,Aft W'Lands Ctr Rd,1.438673333,103.7741286,6,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
46021,Bef W'Lands Ind Pk D St 2,1.429198611,103.7617514,1,KRANJI,SKSZ01,SUNGEI KADUT,SK,NORTH REGION,NR
46029,Aft W'Lands Ind Pk D St 2,1.428614236,103.7622664,1,KRANJI,SKSZ01,SUNGEI KADUT,SK,NORTH REGION,NR
46031,Kranji Lodge 1,1.433556293,103.7619232,1,KRANJI,SKSZ01,SUNGEI KADUT,SK,NORTH REGION,NR
46039,Opp Kranji Lodge 1,1.433087319,103.7620018,1,KRANJI,SKSZ01,SUNGEI KADUT,SK,NORTH REGION,NR
46041,Opp Globalfoundries,1.43664137,103.7640558,1,KRANJI,SKSZ01,SUNGEI KADUT,SK,NORTH REGION,NR
46049,Globalfoundries,1.436899832,103.7646066,1,KRANJI,SKSZ01,SUNGEI KADUT,SK,NORTH REGION,NR
46051,Bef BKE,1.438970861,103.7664089,1,KRANJI,SKSZ01,SUNGEI KADUT,SK,NORTH REGION,NR
46059,Globalfoundries/Aft Bke,1.43875378,103.7665647,1,KRANJI,SKSZ01,SUNGEI KADUT,SK,NORTH REGION,NR
46069,W'Lands Train Checkpt,1.442889484,103.7693383,9,NORTH COAST,WDSZ09,WOODLANDS,WD,NORTH REGION,NR
46071,Blk 137,1.438646523,103.7767996,6,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
46079,Opp Blk 137,1.438867314,103.7769175,6,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
46088,Opp Blk 1A,1.441809143,103.7710866,9,NORTH COAST,WDSZ09,WOODLANDS,WD,NORTH REGION,NR
46091,Bef Bke,1.439606164,103.7701086,6,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
46101,W'Lands Checkpt,1.444608324,103.7677488,9,NORTH COAST,WDSZ09,WOODLANDS,WD,NORTH REGION,NR
46109,W'Lands Checkpt,1.446940936,103.7692534,9,NORTH COAST,WDSZ09,WOODLANDS,WD,NORTH REGION,NR
46111,Blk 23,1.441322222,103.7737242,9,NORTH COAST,WDSZ09,WOODLANDS,WD,NORTH REGION,NR
46119,Marsiling CC,1.44101546,103.7725238,6,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
46121,Opp Marsiling Lane Mkt/Fc,1.44388,103.7764389,9,NORTH COAST,WDSZ09,WOODLANDS,WD,NORTH REGION,NR
46129,Marsiling Lane Mkt/Fc,1.443787984,103.7767542,6,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
46131,Aft Marsiling Lane,1.446274659,103.7770371,9,NORTH COAST,WDSZ09,WOODLANDS,WD,NORTH REGION,NR
46139,Aft Riverside Rd,1.44618016,103.7772633,6,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
46141,Blk 32,1.443649596,103.7732952,9,NORTH COAST,WDSZ09,WOODLANDS,WD,NORTH REGION,NR
46149,Blk 203,1.443615833,103.7737969,9,NORTH COAST,WDSZ09,WOODLANDS,WD,NORTH REGION,NR
46151,Blk 212,1.445827257,103.7734724,9,NORTH COAST,WDSZ09,WOODLANDS,WD,NORTH REGION,NR
46159,Blk 206,1.445655775,103.7734391,9,NORTH COAST,WDSZ09,WOODLANDS,WD,NORTH REGION,NR
46161,GES S'pore,1.445360061,103.7755646,9,NORTH COAST,WDSZ09,WOODLANDS,WD,NORTH REGION,NR
46169,Si Ling Sec Sch,1.44535191,103.7752667,9,NORTH COAST,WDSZ09,WOODLANDS,WD,NORTH REGION,NR
46171,Opp Blk 19,1.444128765,103.7780001,6,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
46179,Blk 18,1.444014363,103.7778748,6,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
46181,Opp Blk 12,1.440158823,103.7788679,6,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
46189,Blk 12,1.440082716,103.7785404,6,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
46191,Opp Blk 120,1.439782682,103.7805381,1,WOODLANDS REGIONAL CENTRE,WDSZ01,WOODLANDS,WD,NORTH REGION,NR
46199,Blk 120,1.439550433,103.7806553,6,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
