"","ORIGIN_SUB_C","ORIGIN_SUB_N","DESTINATION_SUB_C","DESTINATION_SUB_N","TOTAL_TRIPS"
"360","AMSZ03","CHONG BOON","GLSZ05","GEYLANG EAST",42295
"361","AMSZ03","CHONG BOON","HGSZ01","HOUGANG CENTRAL",13134
"362","AMSZ03","CHONG BOON","HGSZ02","KANGKAR",19899
"363","AMSZ03","CHONG BOON","HGSZ03","HOUGANG EAST",1650
"364","AMSZ03","CHONG BOON","HGSZ04","HOUGANG WEST",26367
"365","AMSZ03","CHONG BOON","HGSZ05","TRAFALGAR",2332
"366","AMSZ03","CHONG BOON","HGSZ06","KOVAN",2629
"367","AMSZ03","CHONG BOON","HGSZ07","LORONG AH SOO",37477
"368","AMSZ03","CHONG BOON","HGSZ08","TAI SENG",51073
"369","AMSZ03","CHONG BOON","HGSZ09","DEFU INDUSTRIAL PARK",21868
"370","AMSZ03","CHONG BOON","HGSZ10","LORONG HALUS",55
"371","AMSZ03","CHONG BOON","KLSZ01","BENDEMEER",1188
"372","AMSZ03","CHONG BOON","KLSZ02","GEYLANG BAHRU",20768
"373","AMSZ03","CHONG BOON","KLSZ03","BOON KENG",6930
"374","AMSZ03","CHONG BOON","KLSZ04","KAMPONG BUGIS",1034
"375","AMSZ03","CHONG BOON","KLSZ06","LAVENDER",1496
"376","AMSZ03","CHONG BOON","KLSZ08","KALLANG BAHRU",15037
"377","AMSZ03","CHONG BOON","KLSZ09","CRAWFORD",671
"378","AMSZ03","CHONG BOON","MPSZ01","MOUNTBATTEN",11
"379","AMSZ03","CHONG BOON","MPSZ02","KATONG",1584
"380","AMSZ03","CHONG BOON","MPSZ03","MARINE PARADE",4840
"381","AMSZ03","CHONG BOON","MUSZ01","DHOBY GHAUT",2398
"382","AMSZ03","CHONG BOON","MUSZ03","BRAS BASAH",1320
"383","AMSZ03","CHONG BOON","NTSZ02","GOODWOOD PARK",594
"384","AMSZ03","CHONG BOON","NTSZ03","NEWTON CIRCUS",935
"385","AMSZ03","CHONG BOON","NVSZ01","BALESTIER",3685
"386","AMSZ03","CHONG BOON","NVSZ02","MOULMEIN",649
"387","AMSZ03","CHONG BOON","NVSZ03","MALCOLM",2662
"388","AMSZ03","CHONG BOON","NVSZ04","DUNEARN",8800
"389","AMSZ03","CHONG BOON","NVSZ05","MOUNT PLEASANT",1476
"390","AMSZ03","CHONG BOON","ORSZ02","BOULEVARD",9680
"391","AMSZ03","CHONG BOON","ORSZ03","SOMERSET",1782
"392","AMSZ03","CHONG BOON","OTSZ03","CHINATOWN",5192
"393","AMSZ03","CHONG BOON","OTSZ04","CHINA SQUARE",15004
"394","AMSZ03","CHONG BOON","PGSZ03","MATILDA",385
"395","AMSZ03","CHONG BOON","PGSZ04","PUNGGOL FIELD",1639
"396","AMSZ03","CHONG BOON","PLSZ01","PAYA LEBAR NORTH",319
"397","AMSZ03","CHONG BOON","PLSZ02","PAYA LEBAR EAST",517
"398","AMSZ03","CHONG BOON","PRSZ01","PASIR RIS WAFER FAB PARK",935
"399","AMSZ03","CHONG BOON","PRSZ02","PASIR RIS WEST",3531
"400","AMSZ03","CHONG BOON","PRSZ03","PASIR RIS CENTRAL",2816
"401","AMSZ03","CHONG BOON","PRSZ05","PASIR RIS DRIVE",3487
"402","AMSZ03","CHONG BOON","PRSZ08","FLORA DRIVE",440
"403","AMSZ03","CHONG BOON","QTSZ02","HOLLAND DRIVE",715
"404","AMSZ03","CHONG BOON","QTSZ08","ONE NORTH",286
"405","AMSZ03","CHONG BOON","QTSZ09","SINGAPORE POLYTECHNIC",7128
"406","AMSZ03","CHONG BOON","QTSZ10","DOVER",2849
"407","AMSZ03","CHONG BOON","RCSZ05","KAMPONG GLAM",286
"408","AMSZ03","CHONG BOON","RVSZ01","ONE TREE HILL",1529
"409","AMSZ03","CHONG BOON","SESZ02","RIVERVALE",1892
"410","AMSZ03","CHONG BOON","SESZ03","SENGKANG TOWN CENTRE",2783
"411","AMSZ03","CHONG BOON","SESZ04","ANCHORVALE",3498
"412","AMSZ03","CHONG BOON","SESZ05","COMPASSVALE",429
"413","AMSZ03","CHONG BOON","SGSZ02","SERANGOON NORTH IND ESTATE",14102
"414","AMSZ03","CHONG BOON","SGSZ03","SERANGOON NORTH",70070
"415","AMSZ03","CHONG BOON","SGSZ04","SERANGOON GARDEN",97911
"416","AMSZ03","CHONG BOON","SGSZ05","LORONG CHUAN",17875
"417","AMSZ03","CHONG BOON","SGSZ06","SERANGOON CENTRAL",375056
"418","AMSZ03","CHONG BOON","SGSZ07","UPPER PAYA LEBAR",32362
"419","AMSZ03","CHONG BOON","SRSZ03","BOAT QUAY",374
"420","AMSZ03","CHONG BOON","TMSZ02","TAMPINES EAST",4488
"421","AMSZ03","CHONG BOON","TMSZ03","TAMPINES WEST",3190
"422","AMSZ03","CHONG BOON","TMSZ04","SIMEI",4917
"423","AMSZ03","CHONG BOON","TNSZ01","NASSIM",2486
"424","AMSZ03","CHONG BOON","TNSZ02","CHATSWORTH",2904
"425","AMSZ03","CHONG BOON","TNSZ04","TYERSALL",4026
"426","AMSZ03","CHONG BOON","TPSZ01","TOA PAYOH WEST",2805
"427","AMSZ03","CHONG BOON","TPSZ02","TOA PAYOH CENTRAL",35442
"428","AMSZ03","CHONG BOON","TPSZ04","BOON TECK",31636
"429","AMSZ03","CHONG BOON","TPSZ05","LORONG 8 TOA PAYOH",52030
"430","AMSZ03","CHONG BOON","TPSZ10","BIDADARI",9988
"431","AMSZ03","CHONG BOON","TPSZ11","SENNETT",12980
"432","AMSZ03","CHONG BOON","TPSZ12","JOO SENG",16049
"433","AMSZ03","CHONG BOON","YSSZ04","YISHUN SOUTH",22
"434","AMSZ03","CHONG BOON","YSSZ08","KHATIB",11
"435","AMSZ03","CHONG BOON","YSSZ09","YISHUN WEST",11
"436","AMSZ04","TOWNSVILLE","AMSZ01","ANG MO KIO TOWN CENTRE",524942
"437","AMSZ04","TOWNSVILLE","AMSZ03","CHONG BOON",44440
"438","AMSZ04","TOWNSVILLE","AMSZ04","TOWNSVILLE",240383
"439","AMSZ04","TOWNSVILLE","AMSZ05","SHANGRI-LA",273867
"440","AMSZ04","TOWNSVILLE","AMSZ06","KEBUN BAHRU",214830
"441","AMSZ04","TOWNSVILLE","AMSZ07","SEMBAWANG HILLS",57684
"442","AMSZ04","TOWNSVILLE","AMSZ08","TAGORE",53306
"443","AMSZ04","TOWNSVILLE","AMSZ09","YIO CHU KANG WEST",179619
"444","AMSZ04","TOWNSVILLE","AMSZ10","YIO CHU KANG",29337
"445","AMSZ04","TOWNSVILLE","AMSZ11","YIO CHU KANG NORTH",17171
"446","AMSZ04","TOWNSVILLE","AMSZ12","YIO CHU KANG EAST",75878
"447","AMSZ04","TOWNSVILLE","BDSZ05","FRANKEL",825
"448","AMSZ04","TOWNSVILLE","BDSZ06","BEDOK SOUTH",77
"449","AMSZ04","TOWNSVILLE","BDSZ08","BAYSHORE",44
"450","AMSZ04","TOWNSVILLE","BKSZ07","BUKIT BATOK CENTRAL",5940
"451","AMSZ04","TOWNSVILLE","BKSZ09","BUKIT BATOK SOUTH",836
"452","AMSZ04","TOWNSVILLE","BMSZ01","MARITIME SQUARE",649
"453","AMSZ04","TOWNSVILLE","BMSZ02","BUKIT MERAH",2420
"454","AMSZ04","TOWNSVILLE","BMSZ03","REDHILL",1782
"455","AMSZ04","TOWNSVILLE","BMSZ04","TIONG BAHRU STATION",968
"456","AMSZ04","TOWNSVILLE","BMSZ05","SINGAPORE GENERAL HOSPITAL",2772
"457","AMSZ04","TOWNSVILLE","BMSZ06","ALEXANDRA NORTH",396
"458","AMSZ04","TOWNSVILLE","BMSZ08","HENDERSON HILL",2123
"459","AMSZ04","TOWNSVILLE","BMSZ10","TIONG BAHRU",1287
"460","AMSZ04","TOWNSVILLE","BMSZ16","EVERTON PARK",660
"461","AMSZ04","TOWNSVILLE","BMSZ17","CITY TERMINALS",594
"462","AMSZ04","TOWNSVILLE","BSSZ01","UPPER THOMSON",220649
"463","AMSZ04","TOWNSVILLE","BSSZ02","MARYMOUNT",244024
"464","AMSZ04","TOWNSVILLE","BSSZ03","BISHAN EAST",355905
"465","AMSZ04","TOWNSVILLE","BTSZ01","ANAK BUKIT",6149
"466","AMSZ04","TOWNSVILLE","BTSZ03","HOLLAND ROAD",54010
"467","AMSZ04","TOWNSVILLE","BTSZ04","ULU PANDAN",2134
"468","AMSZ04","TOWNSVILLE","BTSZ06","CORONATION ROAD",32582
"469","AMSZ04","TOWNSVILLE","BTSZ07","LEEDON PARK",1870
"470","AMSZ04","TOWNSVILLE","CCSZ01","CENTRAL WATER CATCHMENT",33682
"471","AMSZ04","TOWNSVILLE","CLSZ06","CLEMENTI CENTRAL",5511
"472","AMSZ04","TOWNSVILLE","CLSZ07","CLEMENTI WOODS",1177
"473","AMSZ04","TOWNSVILLE","DTSZ01","BUGIS",29788
"474","AMSZ04","TOWNSVILLE","DTSZ02","CITY HALL",7876
"475","AMSZ04","TOWNSVILLE","DTSZ03","MARINA CENTRE",5346
"476","AMSZ04","TOWNSVILLE","DTSZ06","CLIFFORD PIER",253
"477","AMSZ04","TOWNSVILLE","DTSZ08","CECIL",1496
"478","AMSZ04","TOWNSVILLE","DTSZ11","CENTRAL SUBZONE",1958
"479","AMSZ04","TOWNSVILLE","DTSZ12","BAYFRONT SUBZONE",3179
"480","AMSZ04","TOWNSVILLE","GLSZ04","ALJUNIED",4499
"481","AMSZ04","TOWNSVILLE","GLSZ05","GEYLANG EAST",1133
"482","AMSZ04","TOWNSVILLE","HGSZ01","HOUGANG CENTRAL",3509
"483","AMSZ04","TOWNSVILLE","HGSZ03","HOUGANG EAST",5599
"484","AMSZ04","TOWNSVILLE","HGSZ05","TRAFALGAR",22231
"485","AMSZ04","TOWNSVILLE","HGSZ06","KOVAN",22484
"486","AMSZ04","TOWNSVILLE","KLSZ01","BENDEMEER",8646
"487","AMSZ04","TOWNSVILLE","KLSZ02","GEYLANG BAHRU",12166
"488","AMSZ04","TOWNSVILLE","KLSZ03","BOON KENG",737
"489","AMSZ04","TOWNSVILLE","KLSZ06","LAVENDER",17402
"490","AMSZ04","TOWNSVILLE","KLSZ07","KAMPONG JAVA",8019
"491","AMSZ04","TOWNSVILLE","KLSZ08","KALLANG BAHRU",41019
"492","AMSZ04","TOWNSVILLE","KLSZ09","CRAWFORD",5225
"493","AMSZ04","TOWNSVILLE","MDSZ01","MANDAI WEST",33
"494","AMSZ04","TOWNSVILLE","MDSZ02","MANDAI EAST",4037
"495","AMSZ04","TOWNSVILLE","MDSZ03","MANDAI ESTATE",2893
"496","AMSZ04","TOWNSVILLE","MPSZ03","MARINE PARADE",209
"497","AMSZ04","TOWNSVILLE","MUSZ03","BRAS BASAH",627
"498","AMSZ04","TOWNSVILLE","NTSZ02","GOODWOOD PARK",462
"499","AMSZ04","TOWNSVILLE","NVSZ01","BALESTIER",37367
"500","AMSZ04","TOWNSVILLE","NVSZ02","MOULMEIN",27753
"501","AMSZ04","TOWNSVILLE","NVSZ03","MALCOLM",2200
"502","AMSZ04","TOWNSVILLE","NVSZ04","DUNEARN",11187
"503","AMSZ04","TOWNSVILLE","NVSZ05","MOUNT PLEASANT",2242
"504","AMSZ04","TOWNSVILLE","ORSZ02","BOULEVARD",2079
"505","AMSZ04","TOWNSVILLE","OTSZ03","CHINATOWN",13937
"506","AMSZ04","TOWNSVILLE","OTSZ04","CHINA SQUARE",1089
"507","AMSZ04","TOWNSVILLE","PGSZ02","PUNGGOL TOWN CENTRE",143
"508","AMSZ04","TOWNSVILLE","PGSZ03","MATILDA",4807
"509","AMSZ04","TOWNSVILLE","PGSZ04","PUNGGOL FIELD",5335
"510","AMSZ04","TOWNSVILLE","PGSZ05","WATERWAY EAST",4466
"511","AMSZ04","TOWNSVILLE","QTSZ02","HOLLAND DRIVE",1815
"512","AMSZ04","TOWNSVILLE","QTSZ08","ONE NORTH",451
"513","AMSZ04","TOWNSVILLE","QTSZ09","SINGAPORE POLYTECHNIC",8349
"514","AMSZ04","TOWNSVILLE","QTSZ10","DOVER",3960
"515","AMSZ04","TOWNSVILLE","QTSZ12","KENT RIDGE",22
"516","AMSZ04","TOWNSVILLE","QTSZ14","PASIR PANJANG 2",297
"517","AMSZ04","TOWNSVILLE","RCSZ01","FARRER PARK",35629
"518","AMSZ04","TOWNSVILLE","RCSZ02","LITTLE INDIA",8734
"519","AMSZ04","TOWNSVILLE","RCSZ03","SUNGEI ROAD",3168
"520","AMSZ04","TOWNSVILLE","RCSZ04","ROCHOR CANAL",3476
"521","AMSZ04","TOWNSVILLE","RCSZ05","KAMPONG GLAM",1595
"522","AMSZ04","TOWNSVILLE","RCSZ10","VICTORIA",3124
"523","AMSZ04","TOWNSVILLE","RVSZ01","ONE TREE HILL",660
"524","AMSZ04","TOWNSVILLE","SBSZ02","SEMBAWANG SPRINGS",710
"525","AMSZ04","TOWNSVILLE","SBSZ04","SEMBAWANG NORTH",1122
"526","AMSZ04","TOWNSVILLE","SBSZ05","ADMIRALTY",979
"527","AMSZ04","TOWNSVILLE","SBSZ09","SENOKO SOUTH",1067
"528","AMSZ04","TOWNSVILLE","SESZ02","RIVERVALE",14762
"529","AMSZ04","TOWNSVILLE","SESZ03","SENGKANG TOWN CENTRE",13112
"530","AMSZ04","TOWNSVILLE","SESZ04","ANCHORVALE",20009
"531","AMSZ04","TOWNSVILLE","SESZ05","COMPASSVALE",1771
"532","AMSZ04","TOWNSVILLE","SESZ06","FERNVALE",29997
"533","AMSZ04","TOWNSVILLE","SESZ07","SENGKANG WEST",3476
"534","AMSZ04","TOWNSVILLE","SGSZ01","SELETAR HILLS",36146
"535","AMSZ04","TOWNSVILLE","SGSZ03","SERANGOON NORTH",12738
"536","AMSZ04","TOWNSVILLE","SGSZ04","SERANGOON GARDEN",52888
"537","AMSZ04","TOWNSVILLE","SGSZ05","LORONG CHUAN",1595
"538","AMSZ04","TOWNSVILLE","SGSZ06","SERANGOON CENTRAL",133716
"539","AMSZ04","TOWNSVILLE","SGSZ07","UPPER PAYA LEBAR",9075
"540","AMSZ04","TOWNSVILLE","SLSZ04","SELETAR",2112
"541","AMSZ04","TOWNSVILLE","SRSZ03","BOAT QUAY",3421
"542","AMSZ04","TOWNSVILLE","TNSZ01","NASSIM",1309
"543","AMSZ04","TOWNSVILLE","TNSZ02","CHATSWORTH",1639
"544","AMSZ04","TOWNSVILLE","TNSZ04","TYERSALL",3938
"545","AMSZ04","TOWNSVILLE","TPSZ01","TOA PAYOH WEST",12034
"546","AMSZ04","TOWNSVILLE","TPSZ02","TOA PAYOH CENTRAL",36685
"547","AMSZ04","TOWNSVILLE","TPSZ04","BOON TECK",32186
"548","AMSZ04","TOWNSVILLE","TPSZ05","LORONG 8 TOA PAYOH",24156
"549","AMSZ04","TOWNSVILLE","TPSZ10","BIDADARI",12078
"550","AMSZ04","TOWNSVILLE","TPSZ11","SENNETT",26697
"551","AMSZ04","TOWNSVILLE","WDSZ01","WOODLANDS REGIONAL CENTRE",979
"552","AMSZ04","TOWNSVILLE","WDSZ02","MIDVIEW",385
"553","AMSZ04","TOWNSVILLE","WDSZ03","WOODLANDS EAST",594
"554","AMSZ04","TOWNSVILLE","YSSZ01","YISHUN CENTRAL",53427
"555","AMSZ04","TOWNSVILLE","YSSZ04","YISHUN SOUTH",11
"556","AMSZ04","TOWNSVILLE","YSSZ05","LOWER SELETAR",418
"557","AMSZ04","TOWNSVILLE","YSSZ06","SPRINGLEAF",1122
"558","AMSZ04","TOWNSVILLE","YSSZ07","NEE SOON",19426
"559","AMSZ04","TOWNSVILLE","YSSZ08","KHATIB",34771
"560","AMSZ04","TOWNSVILLE","YSSZ09","YISHUN WEST",8437
"561","AMSZ05","SHANGRI-LA","AMSZ01","ANG MO KIO TOWN CENTRE",524491
"562","AMSZ05","SHANGRI-LA","AMSZ02","CHENG SAN",212113
"563","AMSZ05","SHANGRI-LA","AMSZ04","TOWNSVILLE",159313
"564","AMSZ05","SHANGRI-LA","AMSZ05","SHANGRI-LA",121627
"565","AMSZ05","SHANGRI-LA","AMSZ06","KEBUN BAHRU",233233
"566","AMSZ05","SHANGRI-LA","AMSZ07","SEMBAWANG HILLS",65868
"567","AMSZ05","SHANGRI-LA","AMSZ08","TAGORE",40172
"568","AMSZ05","SHANGRI-LA","AMSZ09","YIO CHU KANG WEST",238832
"569","AMSZ05","SHANGRI-LA","AMSZ10","YIO CHU KANG",88539
"570","AMSZ05","SHANGRI-LA","AMSZ12","YIO CHU KANG EAST",18832
"571","AMSZ05","SHANGRI-LA","BMSZ01","MARITIME SQUARE",3333
"572","AMSZ05","SHANGRI-LA","BMSZ02","BUKIT MERAH",4950
"573","AMSZ05","SHANGRI-LA","BMSZ03","REDHILL",4411
"574","AMSZ05","SHANGRI-LA","BMSZ06","ALEXANDRA NORTH",2024
"575","AMSZ05","SHANGRI-LA","BMSZ08","HENDERSON HILL",3212
"576","AMSZ05","SHANGRI-LA","BMSZ16","EVERTON PARK",2849
"577","AMSZ05","SHANGRI-LA","BMSZ17","CITY TERMINALS",1089
"578","AMSZ05","SHANGRI-LA","BSSZ01","UPPER THOMSON",150216
"579","AMSZ05","SHANGRI-LA","BSSZ02","MARYMOUNT",451
"580","AMSZ05","SHANGRI-LA","BSSZ03","BISHAN EAST",150755
"581","AMSZ05","SHANGRI-LA","BTSZ04","ULU PANDAN",3685
"582","AMSZ05","SHANGRI-LA","BTSZ07","LEEDON PARK",5654
"583","AMSZ05","SHANGRI-LA","CCSZ01","CENTRAL WATER CATCHMENT",7524
"584","AMSZ05","SHANGRI-LA","CLSZ06","CLEMENTI CENTRAL",16698
"585","AMSZ05","SHANGRI-LA","CLSZ07","CLEMENTI WOODS",9251
"586","AMSZ05","SHANGRI-LA","DTSZ02","CITY HALL",6875
"587","AMSZ05","SHANGRI-LA","HGSZ01","HOUGANG CENTRAL",19536
"588","AMSZ05","SHANGRI-LA","HGSZ02","KANGKAR",1969
"589","AMSZ05","SHANGRI-LA","HGSZ03","HOUGANG EAST",4367
"590","AMSZ05","SHANGRI-LA","HGSZ04","HOUGANG WEST",27390
"591","AMSZ05","SHANGRI-LA","HGSZ05","TRAFALGAR",13343
"592","AMSZ05","SHANGRI-LA","KLSZ07","KAMPONG JAVA",8173
"593","AMSZ05","SHANGRI-LA","MDSZ02","MANDAI EAST",3080
"594","AMSZ05","SHANGRI-LA","MDSZ03","MANDAI ESTATE",5962
"595","AMSZ05","SHANGRI-LA","MUSZ03","BRAS BASAH",5643
"596","AMSZ05","SHANGRI-LA","NTSZ02","GOODWOOD PARK",1034
"597","AMSZ05","SHANGRI-LA","NVSZ01","BALESTIER",9515
"598","AMSZ05","SHANGRI-LA","NVSZ02","MOULMEIN",28127
"599","AMSZ05","SHANGRI-LA","NVSZ03","MALCOLM",8195
"600","AMSZ05","SHANGRI-LA","NVSZ04","DUNEARN",3421
"601","AMSZ05","SHANGRI-LA","NVSZ05","MOUNT PLEASANT",379
"602","AMSZ05","SHANGRI-LA","ORSZ02","BOULEVARD",12507
"603","AMSZ05","SHANGRI-LA","OTSZ03","CHINATOWN",5951
"604","AMSZ05","SHANGRI-LA","OTSZ04","CHINA SQUARE",4048
"605","AMSZ05","SHANGRI-LA","PGSZ04","PUNGGOL FIELD",1452
"606","AMSZ05","SHANGRI-LA","PRSZ01","PASIR RIS WAFER FAB PARK",1023
"607","AMSZ05","SHANGRI-LA","PRSZ02","PASIR RIS WEST",825
"608","AMSZ05","SHANGRI-LA","PRSZ03","PASIR RIS CENTRAL",2211
"609","AMSZ05","SHANGRI-LA","QTSZ08","ONE NORTH",11
"610","AMSZ05","SHANGRI-LA","QTSZ09","SINGAPORE POLYTECHNIC",2035
"611","AMSZ05","SHANGRI-LA","QTSZ10","DOVER",33
"612","AMSZ05","SHANGRI-LA","QTSZ12","KENT RIDGE",275
"613","AMSZ05","SHANGRI-LA","QTSZ14","PASIR PANJANG 2",341
"614","AMSZ05","SHANGRI-LA","RCSZ01","FARRER PARK",20196
"615","AMSZ05","SHANGRI-LA","RCSZ02","LITTLE INDIA",5313
"616","AMSZ05","SHANGRI-LA","RCSZ10","VICTORIA",17765
"617","AMSZ05","SHANGRI-LA","RVSZ01","ONE TREE HILL",3498
"618","AMSZ05","SHANGRI-LA","SBSZ02","SEMBAWANG SPRINGS",1370
"619","AMSZ05","SHANGRI-LA","SBSZ04","SEMBAWANG NORTH",4345
"620","AMSZ05","SHANGRI-LA","SBSZ05","ADMIRALTY",3036
"621","AMSZ05","SHANGRI-LA","SBSZ09","SENOKO SOUTH",4994
"622","AMSZ05","SHANGRI-LA","SESZ03","SENGKANG TOWN CENTRE",3410
"623","AMSZ05","SHANGRI-LA","SESZ05","COMPASSVALE",1298
"624","AMSZ05","SHANGRI-LA","SGSZ01","SELETAR HILLS",11715
"625","AMSZ05","SHANGRI-LA","SGSZ02","SERANGOON NORTH IND ESTATE",4763
"626","AMSZ05","SHANGRI-LA","SGSZ03","SERANGOON NORTH",22682
"627","AMSZ05","SHANGRI-LA","SRSZ03","BOAT QUAY",1925
"628","AMSZ05","SHANGRI-LA","TNSZ01","NASSIM",5775
"629","AMSZ05","SHANGRI-LA","TNSZ02","CHATSWORTH",4928
"630","AMSZ05","SHANGRI-LA","TNSZ04","TYERSALL",15334
"631","AMSZ05","SHANGRI-LA","TPSZ01","TOA PAYOH WEST",11847
"632","AMSZ05","SHANGRI-LA","TPSZ02","TOA PAYOH CENTRAL",8932
"633","AMSZ05","SHANGRI-LA","WDSZ01","WOODLANDS REGIONAL CENTRE",2354
"634","AMSZ05","SHANGRI-LA","WDSZ02","MIDVIEW",539
"635","AMSZ05","SHANGRI-LA","WDSZ03","WOODLANDS EAST",2486
"636","AMSZ05","SHANGRI-LA","YSSZ01","YISHUN CENTRAL",28259
"637","AMSZ05","SHANGRI-LA","YSSZ02","NORTHLAND",11
"638","AMSZ05","SHANGRI-LA","YSSZ03","YISHUN EAST",11
"639","AMSZ05","SHANGRI-LA","YSSZ04","YISHUN SOUTH",22
"640","AMSZ05","SHANGRI-LA","YSSZ05","LOWER SELETAR",22
"641","AMSZ05","SHANGRI-LA","YSSZ06","SPRINGLEAF",1639
"642","AMSZ05","SHANGRI-LA","YSSZ07","NEE SOON",12672
"643","AMSZ05","SHANGRI-LA","YSSZ08","KHATIB",33770
"644","AMSZ05","SHANGRI-LA","YSSZ09","YISHUN WEST",57101
"645","AMSZ06","KEBUN BAHRU","AMSZ01","ANG MO KIO TOWN CENTRE",1495714
"646","AMSZ06","KEBUN BAHRU","AMSZ02","CHENG SAN",670054
"647","AMSZ06","KEBUN BAHRU","AMSZ03","CHONG BOON",1298
"648","AMSZ06","KEBUN BAHRU","AMSZ04","TOWNSVILLE",25729
"649","AMSZ06","KEBUN BAHRU","AMSZ05","SHANGRI-LA",33495
"650","AMSZ06","KEBUN BAHRU","AMSZ06","KEBUN BAHRU",227590
"651","AMSZ06","KEBUN BAHRU","AMSZ07","SEMBAWANG HILLS",33627
"652","AMSZ06","KEBUN BAHRU","AMSZ08","TAGORE",59444
"653","AMSZ06","KEBUN BAHRU","AMSZ09","YIO CHU KANG WEST",246785
"654","AMSZ06","KEBUN BAHRU","AMSZ10","YIO CHU KANG",210331
"655","AMSZ06","KEBUN BAHRU","AMSZ11","YIO CHU KANG NORTH",31042
"656","AMSZ06","KEBUN BAHRU","BMSZ16","EVERTON PARK",2420
"657","AMSZ06","KEBUN BAHRU","BSSZ01","UPPER THOMSON",66
"658","AMSZ06","KEBUN BAHRU","BSSZ02","MARYMOUNT",319
"659","AMSZ06","KEBUN BAHRU","BSSZ03","BISHAN EAST",116798
"660","AMSZ06","KEBUN BAHRU","CCSZ01","CENTRAL WATER CATCHMENT",16346
"661","AMSZ06","KEBUN BAHRU","DTSZ02","CITY HALL",528
"662","AMSZ06","KEBUN BAHRU","DTSZ03","MARINA CENTRE",682
"663","AMSZ06","KEBUN BAHRU","DTSZ04","PHILLIP",891
"664","AMSZ06","KEBUN BAHRU","DTSZ06","CLIFFORD PIER",3696
"665","AMSZ06","KEBUN BAHRU","DTSZ08","CECIL",3586
"666","AMSZ06","KEBUN BAHRU","DTSZ09","TANJONG PAGAR",429
"667","AMSZ06","KEBUN BAHRU","DTSZ11","CENTRAL SUBZONE",5071
"668","AMSZ06","KEBUN BAHRU","GLSZ03","KAMPONG UBI",15730
"669","AMSZ06","KEBUN BAHRU","GLSZ05","GEYLANG EAST",33165
"670","AMSZ06","KEBUN BAHRU","HGSZ01","HOUGANG CENTRAL",20845
"671","AMSZ06","KEBUN BAHRU","HGSZ04","HOUGANG WEST",10604
"672","AMSZ06","KEBUN BAHRU","HGSZ06","KOVAN",10494
"673","AMSZ06","KEBUN BAHRU","HGSZ07","LORONG AH SOO",8327
"674","AMSZ06","KEBUN BAHRU","HGSZ08","TAI SENG",17578
"675","AMSZ06","KEBUN BAHRU","MDSZ01","MANDAI WEST",44
"676","AMSZ06","KEBUN BAHRU","MDSZ02","MANDAI EAST",847
"677","AMSZ06","KEBUN BAHRU","MDSZ03","MANDAI ESTATE",1386
"678","AMSZ06","KEBUN BAHRU","MUSZ01","DHOBY GHAUT",2816
"679","AMSZ06","KEBUN BAHRU","MUSZ03","BRAS BASAH",1881
"680","AMSZ06","KEBUN BAHRU","OTSZ03","CHINATOWN",4136
"681","AMSZ06","KEBUN BAHRU","OTSZ04","CHINA SQUARE",11363
"682","AMSZ06","KEBUN BAHRU","SESZ02","RIVERVALE",13794
"683","AMSZ06","KEBUN BAHRU","SESZ03","SENGKANG TOWN CENTRE",4873
"684","AMSZ06","KEBUN BAHRU","SESZ06","FERNVALE",13552
"685","AMSZ06","KEBUN BAHRU","SESZ07","SENGKANG WEST",6182
"686","AMSZ06","KEBUN BAHRU","SGSZ02","SERANGOON NORTH IND ESTATE",65197
"687","AMSZ06","KEBUN BAHRU","SGSZ03","SERANGOON NORTH",41371
"688","AMSZ06","KEBUN BAHRU","SGSZ06","SERANGOON CENTRAL",4367
"689","AMSZ06","KEBUN BAHRU","SLSZ04","SELETAR",6358
"690","AMSZ06","KEBUN BAHRU","SRSZ03","BOAT QUAY",462
"691","AMSZ06","KEBUN BAHRU","YSSZ01","YISHUN CENTRAL",55495
"692","AMSZ06","KEBUN BAHRU","YSSZ02","NORTHLAND",11
"693","AMSZ06","KEBUN BAHRU","YSSZ03","YISHUN EAST",3938
"694","AMSZ06","KEBUN BAHRU","YSSZ04","YISHUN SOUTH",7436
"695","AMSZ06","KEBUN BAHRU","YSSZ05","LOWER SELETAR",132
"696","AMSZ06","KEBUN BAHRU","YSSZ06","SPRINGLEAF",3454
"697","AMSZ06","KEBUN BAHRU","YSSZ07","NEE SOON",10120
"698","AMSZ06","KEBUN BAHRU","YSSZ08","KHATIB",63173
"699","AMSZ06","KEBUN BAHRU","YSSZ09","YISHUN WEST",21703
"700","AMSZ07","SEMBAWANG HILLS","AMSZ01","ANG MO KIO TOWN CENTRE",71401
"701","AMSZ07","SEMBAWANG HILLS","AMSZ03","CHONG BOON",22
"702","AMSZ07","SEMBAWANG HILLS","AMSZ05","SHANGRI-LA",14179
"703","AMSZ07","SEMBAWANG HILLS","AMSZ06","KEBUN BAHRU",7590
"704","AMSZ07","SEMBAWANG HILLS","AMSZ07","SEMBAWANG HILLS",19437
"705","AMSZ07","SEMBAWANG HILLS","AMSZ08","TAGORE",104841
"706","AMSZ07","SEMBAWANG HILLS","AMSZ09","YIO CHU KANG WEST",23551
"707","AMSZ07","SEMBAWANG HILLS","AMSZ10","YIO CHU KANG",70147
"708","AMSZ07","SEMBAWANG HILLS","AMSZ11","YIO CHU KANG NORTH",8789
"709","AMSZ07","SEMBAWANG HILLS","BMSZ01","MARITIME SQUARE",2288
